@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute ActingPlayerOnButton {true,false}
@attribute LastActionObservingPlayer {f,k,c,b1,b2,b3}
@attribute LastActionActingPlayer {f,k,c,b1,b2,b3}
@attribute DeckStrength numeric
@attribute DeckPaired numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric

@data
67502080,20,0,2,false,b2,c,1,0,2,3
16960128,10,1,0,false,k,k,2,0,3,1
17418864,72,1,2,true,b2,c,3,1,2,1
17287824,800,1,2,false,k,k,3,0,2,3
17484112,94,0,4,true,b1,c,2,0,2,1
50964480,17,1,1,false,b1,c,3,1,2,2
118210560,36,0,3,true,b1,c,5,1,2,1
34216704,24,0,2,false,k,k,3,1,2,2
693554,48,3,0,false,k,k,1,0,4,3
34109952,32,0,2,false,k,k,1,1,2,2
17536592,144,1,3,false,k,k,2,0,2,1
16881760,34,0,2,false,k,k,1,0,2,1
763749,4,0,0,false,k,k,1,0,3,2
17222544,6,0,1,false,b1,c,2,0,2,2
34109952,64,2,0,false,k,k,1,0,2,2
17087120,8,0,1,false,b2,c,2,0,2,2
16956016,16,0,2,false,k,k,2,0,2,1
33954816,36,0,3,true,b1,c,1,1,3,1
820803,4,0,0,false,k,k,0,0,2,2
17017184,16,1,0,false,k,k,2,0,2,1
34020096,4,0,0,false,k,k,1,1,3,1
34342656,552,2,1,false,k,k,1,0,2,1
17540960,72,0,3,true,b2,c,2,0,2,1
34220288,14,0,2,false,b1,c,3,1,3,1
16955216,14,0,1,false,k,k,0,0,2,3
34022656,547,1,4,false,b2,c,0,1,3,1
17078368,8,1,0,false,k,k,0,0,2,2
829285,12,1,0,false,k,k,1,0,3,2
17025952,36,1,1,false,k,k,2,1,2,1
34278400,24,2,0,false,k,k,2,1,2,1
17353360,4,0,0,false,k,k,3,0,3,2
34158592,108,1,3,false,b1,c,1,1,2,1
17090128,12,1,0,false,k,k,1,0,4,1
50505728,36,1,2,true,b1,c,1,0,4,1
17549424,108,3,0,false,k,k,3,1,2,1
17353616,69,2,1,true,b2,c,2,1,2,1
764227,4,0,0,false,k,k,2,0,3,2
67895296,126,2,2,true,b2,c,3,0,3,3
34305280,52,1,2,false,k,k,1,1,2,1
17091152,26,0,2,true,b2,c,1,1,3,1
84644624,108,1,3,false,b1,c,1,0,3,1
34362368,24,2,0,false,k,k,1,0,2,3
17086576,14,1,1,false,b1,c,1,0,3,1
67698688,108,0,4,true,b1,c,1,0,3,2
34281472,28,1,1,false,k,k,1,0,2,1
84497441,48,2,1,false,k,k,1,0,3,1
34375168,42,1,1,false,k,k,2,1,3,1
17139520,6,0,1,false,b1,c,0,0,3,2
821092,12,0,2,false,b1,c,0,0,2,2
17016944,8,1,0,false,k,k,1,1,2,1
694388,6,0,1,false,b1,c,2,0,3,2
834181,72,2,1,false,k,k,2,0,2,1
67436544,800,1,2,false,k,k,1,0,2,3
16889968,4,0,0,false,k,k,1,0,2,2
17288080,800,2,2,false,k,k,1,1,2,1
34281728,80,3,1,true,b2,c,1,1,2,1
17349264,44,1,1,false,k,k,1,1,3,1
16829024,36,2,0,false,k,k,1,1,2,1
694083,6,0,1,true,b1,c,2,0,2,1
834182,4,0,0,false,k,k,2,0,3,1
16894864,108,3,0,false,k,k,2,0,3,1
16942944,4,0,0,false,k,k,0,1,2,3
825462,12,1,0,false,k,k,1,0,3,1
17478704,34,2,0,false,k,k,1,0,2,3
34245632,134,2,2,false,k,k,2,0,2,1
16955472,19,1,1,false,b1,c,0,0,4,1
34318080,8,0,1,false,k,k,3,1,2,1
17217328,32,1,1,false,k,k,1,1,2,1
34363904,36,1,2,false,b1,c,2,0,3,1
101466112,24,1,1,false,b2,c,3,1,2,1
34383360,16,0,2,false,k,k,4,2,2,1
34318080,39,1,2,false,b1,c,3,1,2,1
67633152,16,0,2,true,b2,c,1,0,4,1
34282496,6,0,1,false,b1,c,3,1,2,1
16893792,14,1,0,false,k,k,0,1,3,1
17349232,7,0,1,true,b2,c,2,1,3,1
17090672,20,1,1,false,b1,c,0,1,3,1
34035712,71,2,2,true,b1,c,0,1,2,2
16956000,36,1,2,true,b1,c,1,0,3,3
67764224,562,3,2,true,b2,c,3,1,2,1
33760768,12,1,0,false,k,k,0,1,3,2
759925,179,1,4,true,b1,c,1,0,2,1
34298368,12,0,1,false,k,k,4,1,3,2
33958400,18,0,2,true,b2,c,1,1,2,1
34347776,64,1,2,false,k,k,1,1,2,1
829558,48,0,3,true,b2,c,2,0,2,1
34216704,48,0,3,true,b2,c,2,0,3,1
17353040,24,2,0,false,k,k,2,0,2,1
16960112,4,0,0,false,k,k,1,1,3,1
67502080,17,0,2,true,b1,c,0,0,3,4
17279072,800,0,2,false,k,k,0,1,3,2
17541456,164,1,1,false,k,k,3,0,2,2
33830912,6,0,1,false,b1,c,0,1,3,1
825155,12,0,1,false,k,k,1,0,3,2
51038464,37,0,3,true,b1,c,4,1,2,1
17532752,508,3,2,true,b3,c,1,0,2,1
67305472,13,0,2,false,b1,c,3,1,3,2
834162,7,0,1,true,b2,c,2,0,2,1
17396768,424,2,2,false,b3,c,1,0,3,3
50645760,12,1,0,false,k,k,1,1,2,1
33970944,21,1,1,false,b2,c,2,0,2,2
17279296,4,0,0,false,k,k,1,1,2,1
17484656,6,0,1,false,b1,c,3,1,2,1
17601568,800,2,2,false,k,k,1,0,3,3
67502080,8,0,1,false,b2,c,0,0,3,3
16829328,8,0,1,true,b2,c,3,0,2,1
17413968,12,1,1,false,b1,c,2,0,3,1
17531952,8,1,0,false,k,k,1,0,2,1
67567616,96,0,4,false,b2,c,1,0,2,2
16955776,4,0,0,false,k,k,1,1,2,1
16828768,8,1,0,false,k,k,1,0,3,2
34040832,135,2,2,true,b2,c,0,1,2,1
16829072,12,0,1,false,k,k,2,1,2,1
829829,800,2,1,false,k,k,2,0,2,1
764277,24,2,0,false,k,k,2,0,2,1
34294016,30,0,2,false,k,k,2,2,2,1
17091200,36,2,0,false,k,k,1,1,2,1
33621760,216,0,4,true,b2,c,0,1,2,2
34302464,36,2,1,false,b1,c,2,1,2,1
17353568,24,2,0,false,k,k,2,0,2,1
50776064,8,1,0,false,k,k,0,1,2,2
34245376,108,1,3,false,b1,c,2,2,3,1
17025632,24,0,2,false,b2,c,1,1,3,1
16960400,6,0,1,false,b1,c,3,0,3,1
34223616,371,1,2,true,b2,c,1,1,2,1
17287760,24,2,0,false,k,k,1,1,2,1
34146816,36,2,0,false,k,k,2,1,3,1
33885184,72,3,0,false,k,k,2,1,3,1
16947008,4,0,0,false,k,k,1,0,2,2
17483584,216,1,3,false,b2,c,1,0,3,2
67895296,16,2,0,false,k,k,3,0,2,1
34384640,88,1,2,false,k,k,3,1,2,1
34178304,30,1,1,false,b1,c,2,1,2,1
17541504,16,1,1,false,b2,c,3,0,2,2
34212864,43,1,2,false,b1,c,3,1,2,1
34351872,12,1,0,false,k,k,3,2,2,1
829558,24,2,0,false,k,k,2,0,2,1
833909,12,1,0,false,k,k,2,0,2,1
34302464,64,2,1,true,b2,c,2,2,2,1
34020096,48,1,2,false,k,k,1,1,3,1
33949696,4,0,0,false,k,k,0,1,2,2
17157008,48,0,3,true,b2,c,3,0,2,1
17020224,10,0,1,false,k,k,1,0,2,2
34158336,24,2,0,false,k,k,1,1,2,2
84720144,10,0,1,false,k,k,2,0,4,2
33957632,72,1,2,false,k,k,0,1,3,1
101363712,616,2,4,false,b1,c,4,1,3,1
17217920,48,3,0,false,k,k,2,1,3,1
17152112,24,2,0,false,k,k,1,0,2,1
759922,4,0,0,false,k,k,1,0,2,2
16894864,4,0,0,false,k,k,1,1,2,2
16947312,10,1,1,false,b1,c,1,0,3,1
50382848,605,3,3,true,b1,c,0,1,2,2
17418080,12,1,0,false,k,k,2,1,2,1
834166,800,1,2,false,k,k,2,0,2,1
101199872,164,1,1,false,k,k,0,1,2,1
825189,4,0,0,false,k,k,1,0,3,1
17288080,4,0,0,false,k,k,2,0,2,1
67698688,144,0,3,false,b3,c,1,0,2,3
34097408,24,0,2,false,k,k,1,1,3,1
33885184,4,0,0,false,k,k,1,1,3,1
750915,800,1,2,false,k,k,1,0,3,2
33954816,12,1,0,false,k,k,2,1,2,1
16886144,12,1,0,false,k,k,1,1,3,1
34232576,72,1,2,false,k,k,3,1,3,1
17392960,4,0,0,false,k,k,1,0,3,3
84649795,144,2,3,true,b1,c,2,0,3,1
17148288,463,3,1,true,b3,c,2,0,2,2
17598304,24,1,1,false,b2,c,1,0,3,1
17086832,4,0,0,false,k,k,2,1,2,1
34316800,20,1,1,false,b2,c,3,1,2,1
17348976,64,1,2,false,k,k,2,0,3,2
17418320,14,0,2,false,b1,c,2,0,4,1
16885600,12,1,0,false,k,k,1,0,3,2
17278544,12,0,2,true,b1,c,1,0,3,2
34343680,48,3,0,false,k,k,2,1,2,1
17549664,14,0,2,false,b1,c,3,0,2,1
17222528,48,0,3,true,b2,c,1,0,2,1
17479792,768,2,3,false,b1,c,2,0,2,1
34297344,24,2,0,false,k,k,1,1,2,1
829285,12,1,0,false,k,k,1,0,3,2
34289664,70,1,1,false,k,k,1,1,2,1
17222544,144,1,3,false,k,k,1,1,2,1
17413696,12,1,0,false,k,k,2,1,2,1
17610832,48,0,3,false,b2,c,2,0,2,1
17413952,72,0,3,true,b2,c,1,0,4,1
33965824,54,2,1,false,b1,c,0,2,2,1
17021568,54,1,2,false,b1,c,2,0,2,1
50907648,36,1,1,false,k,k,1,3,2,1
17606496,96,1,2,false,k,k,2,1,2,1
84698400,216,3,1,false,k,k,1,0,3,1
34094080,12,1,0,false,k,k,1,2,2,1
16824944,4,0,0,false,k,k,2,0,4,1
34229248,568,3,3,true,b1,c,1,1,3,1
17418784,24,2,0,false,k,k,3,0,3,1
17602672,29,2,1,false,b1,c,2,0,2,2
50710016,14,0,2,false,b1,c,0,3,2,1
34163200,72,3,0,false,k,k,2,1,2,1
16829024,48,1,2,true,b2,c,0,1,3,1
17409888,24,0,2,false,k,k,1,0,2,1
17541216,10,1,1,false,b1,c,2,0,3,1
16881776,60,2,1,false,b2,c,0,1,4,1
17222512,117,1,3,false,b1,c,1,0,3,1
50579456,24,0,2,true,b2,c,1,0,2,2
100945920,26,1,2,true,b2,c,1,3,2,1
17414736,32,0,3,false,b2,c,3,0,3,2
34236672,12,1,0,false,k,k,2,1,2,2
16959584,4,0,0,false,k,k,1,0,2,1
67305472,216,2,2,false,b2,c,2,0,2,1
34085120,29,2,1,false,b1,c,0,2,2,1
34342656,24,1,1,true,b2,c,1,1,2,1
833653,24,2,0,false,k,k,2,0,2,1
17611312,40,1,2,false,b2,c,3,0,3,1
67567616,32,0,3,true,b2,c,1,0,2,1
34383872,800,1,1,false,k,k,2,1,2,1
16959824,130,1,3,false,b1,c,1,0,3,1
829524,12,1,0,false,k,k,1,0,2,1
16894048,72,3,0,false,k,k,1,1,2,1
50706432,36,2,1,false,b1,c,0,1,3,2
17601568,144,2,2,false,k,k,1,0,3,3
67633152,562,3,2,false,b2,c,1,0,2,1
17541232,96,3,0,false,k,k,1,0,2,1
16959856,12,1,0,false,k,k,2,0,2,1
833381,24,0,2,false,k,k,1,0,3,1
17610832,8,1,0,false,k,k,2,1,3,1
17025664,14,1,1,false,b1,c,1,1,2,1
16894560,52,1,2,false,k,k,1,0,2,2
833892,4,0,0,false,k,k,2,0,2,1
17091424,4,0,0,false,k,k,2,0,4,1
825428,10,1,1,false,b1,c,1,0,3,2
763749,12,1,0,false,k,k,1,0,3,1
34028032,12,0,2,false,b1,c,1,0,3,1
34014720,4,0,0,false,k,k,0,0,2,2
16829312,8,1,0,false,k,k,2,1,3,1
17081936,18,1,1,false,b1,c,1,0,2,1
16828784,12,0,2,false,b1,c,2,0,2,2
17147440,36,2,0,false,k,k,0,0,3,2
101367808,778,1,4,true,b1,c,4,1,2,1
34314752,72,3,0,false,k,k,3,1,2,2
33893120,12,1,1,false,b1,c,1,1,2,1
50383360,120,1,3,false,k,k,1,3,2,1
833636,4,0,0,false,k,k,1,0,3,1
17221968,24,1,1,false,k,k,0,1,2,2
17353360,12,1,0,false,k,k,3,0,2,1
17611136,112,2,2,false,b2,c,3,0,2,1
17484688,12,1,0,false,k,k,4,0,2,1
17347904,12,1,0,false,k,k,1,0,4,1
34102272,144,1,3,false,k,k,1,1,2,1
16890512,28,1,0,false,k,k,1,1,3,1
34347776,8,1,0,false,k,k,3,1,2,1
101285888,562,2,3,true,b2,c,3,2,2,1
16885600,14,1,1,false,b1,c,1,0,2,2
829557,12,1,0,false,k,k,1,0,2,1
50906880,120,0,4,true,b2,c,1,1,3,1
17344832,4,0,0,false,k,k,2,0,2,2
17288096,12,1,0,false,k,k,3,0,3,1
17606992,48,0,3,true,b2,c,3,0,2,1
34085376,40,2,0,false,k,k,2,0,3,2
34220032,422,3,2,true,b2,c,1,0,3,1
34167808,14,1,1,false,b1,c,3,1,2,1
694373,24,1,1,false,b2,c,1,0,3,3
17213824,38,1,2,true,b2,c,1,0,2,1
101064704,48,3,0,false,k,k,1,2,2,1
34383872,144,3,1,false,k,k,2,0,3,1
34162432,360,2,3,true,b2,c,2,2,2,1
17611376,8,1,0,false,k,k,4,1,2,1
17222528,18,1,1,true,b1,c,2,0,2,1
50448640,18,1,1,false,b1,c,2,0,3,1
34372352,59,1,2,true,b2,c,4,1,2,1
34363904,108,2,2,true,b1,c,2,0,3,1
829556,4,0,0,false,k,k,1,0,2,2
67371008,562,3,2,false,b2,c,1,0,2,3
17548880,463,3,1,true,b3,c,2,1,2,1
17409888,36,2,1,false,b1,c,2,0,2,1
17091200,24,0,2,false,k,k,2,0,3,1
17021040,12,1,0,false,k,k,0,1,2,1
34081536,16,0,2,true,b2,c,2,0,3,1
17598304,36,0,3,false,b1,c,1,0,2,2
33970944,8,0,1,false,b2,c,2,0,2,2
33753856,10,0,1,false,k,k,1,1,2,1
67829760,24,2,0,false,k,k,2,0,3,1
17021584,36,0,3,false,b1,c,3,0,2,2
17090928,6,0,1,false,b1,c,1,1,3,1
17549696,6,0,1,false,b1,c,3,0,2,1
17222000,112,2,2,true,b2,c,2,0,2,1
67436544,38,2,0,false,k,k,0,0,3,4
16829280,6,0,1,false,b1,c,2,0,4,1
33827584,8,1,0,false,k,k,1,1,2,1
17221440,20,1,2,true,b1,c,0,1,2,2
17611408,24,0,2,false,k,k,3,0,3,1
17353040,4,0,0,false,k,k,2,1,2,1
17484128,32,1,1,false,k,k,2,0,3,1
16829328,122,1,2,true,b2,c,1,1,2,1
17519648,36,0,3,false,b1,c,2,1,3,2
16950864,96,2,2,false,k,k,1,0,2,1
34161408,12,1,0,false,k,k,2,2,3,1
17217920,36,1,1,false,k,k,2,0,3,3
829539,36,2,0,false,k,k,1,0,2,2
34216704,6,0,1,false,b1,c,2,1,2,1
34351872,16,0,1,false,k,k,3,2,2,1
34302976,32,0,2,false,k,k,2,1,4,1
34307072,32,2,0,false,k,k,3,1,2,1
84436240,12,1,0,false,k,k,0,0,4,2
17352528,36,0,2,false,k,k,1,0,3,1
17339984,54,2,1,false,b1,c,1,0,2,1
34178560,216,1,4,false,b1,c,1,1,2,1
17139520,12,1,0,false,k,k,0,0,3,2
100765696,126,2,2,false,k,k,2,2,2,1
764260,6,0,1,false,b1,c,2,0,2,1
825445,24,2,0,false,k,k,1,0,2,2
17208608,6,0,1,false,b1,c,1,1,2,1
17484672,40,1,1,false,k,k,3,1,2,1
84650099,310,2,3,false,b2,c,2,0,3,1
17090640,72,2,1,false,k,k,0,0,3,2
67305472,168,4,1,true,b2,c,3,0,3,1
17353584,14,0,1,false,k,k,1,1,2,1
17541504,12,1,0,false,k,k,3,0,2,3
17610832,138,2,1,false,b1,c,2,0,2,1
833108,7,0,1,true,b2,c,2,0,3,1
17601568,24,1,1,false,k,k,1,0,3,3
17222272,41,2,1,false,b2,c,1,1,2,1
16829328,4,0,0,false,k,k,2,1,3,1
67436544,72,0,4,false,b1,c,0,0,3,4
16959600,30,2,0,false,k,k,1,1,3,1
67305472,544,3,2,true,b2,c,3,0,3,1
50504704,24,1,1,false,k,k,0,1,2,3
67764224,12,1,0,false,k,k,1,0,2,1
17541488,20,1,1,false,b1,c,4,1,2,2
16959840,8,1,0,false,k,k,2,0,3,3
17287824,24,2,0,false,k,k,2,0,3,1
17078112,12,0,1,false,k,k,0,1,2,2
825443,4,0,0,false,k,k,1,0,3,1
17218160,800,1,2,false,k,k,2,1,2,1
33827584,8,1,0,false,k,k,0,1,2,2
17091472,24,2,0,false,k,k,2,0,2,1
833927,4,0,0,false,k,k,2,0,4,2
34015744,32,0,2,true,b2,c,1,0,3,2
824916,12,0,1,false,k,k,1,0,2,1
34289920,20,1,1,false,k,k,3,1,2,2
50898432,24,2,0,false,k,k,1,0,4,1
34289408,96,0,4,false,b2,c,2,1,2,1
694083,24,2,0,false,k,k,1,0,3,1
100950016,144,3,0,false,k,k,0,2,2,2
34249472,84,0,4,true,b2,c,3,1,2,1
693844,8,1,0,false,k,k,1,0,2,2
833379,37,1,2,true,b2,c,1,0,2,1
84720275,84,3,1,false,b2,c,4,1,4,1
34286080,12,1,0,false,k,k,3,2,3,1
16885856,4,0,0,false,k,k,0,1,2,1
34081280,4,0,0,false,k,k,0,1,2,1
833637,629,1,5,true,b1,c,1,0,2,1
16881488,16,1,1,false,k,k,0,1,3,2
16959056,8,1,0,false,k,k,0,1,2,2
34277632,96,2,1,false,k,k,1,1,3,2
17347632,24,2,0,false,k,k,1,0,2,2
17331760,48,1,2,false,k,k,0,0,3,2
834164,53,1,2,false,b1,c,2,0,2,1
84579873,36,1,2,false,b1,c,2,0,4,2
33884928,22,2,0,false,k,k,0,2,2,1
17606496,6,0,1,false,b1,c,3,1,2,1
17152064,4,0,0,false,k,k,0,1,2,2
34306304,172,2,2,false,k,k,2,1,2,1
34081792,12,1,0,false,k,k,2,1,2,1
101474304,144,1,3,false,b1,c,2,2,3,1
16960368,469,1,5,true,b1,c,1,1,2,3
834149,4,0,0,false,k,k,2,0,2,2
84640816,8,0,1,false,b2,c,2,1,4,1
34343168,6,0,1,true,b1,c,2,1,3,1
17549696,14,1,1,false,b1,c,3,0,2,1
34307072,72,1,2,false,b2,c,3,1,2,1
17353616,108,1,3,false,b1,c,1,1,2,1
84579922,72,2,1,false,b2,c,1,1,4,1
825172,18,0,2,true,b2,c,1,0,2,1
34351872,72,0,3,true,b2,c,2,1,2,2
17082704,48,2,1,false,k,k,2,0,3,1
34015488,800,2,2,false,k,k,1,0,2,1
17274960,8,0,1,true,b2,c,1,0,4,2
833924,4,0,0,false,k,k,2,0,2,2
34159360,137,0,4,true,b1,c,2,0,3,2
33762304,132,2,1,false,k,k,0,2,2,1
33753856,36,1,1,false,k,k,1,2,2,1
833925,18,0,2,true,b2,c,2,0,4,1
34388224,36,0,3,false,b1,c,3,1,2,1
34084608,60,2,2,false,b1,c,0,0,3,1
17016400,18,1,1,false,b1,c,1,0,3,1
34154240,800,2,2,false,k,k,1,0,2,3
34019840,168,1,3,false,k,k,1,0,2,2
34220288,144,0,4,true,b2,c,1,1,3,1
84571664,72,2,1,false,b2,c,2,0,3,1
16959872,36,2,0,false,k,k,1,0,2,1
17344864,4,0,0,false,k,k,2,0,2,2
50776832,800,1,2,false,k,k,2,1,2,1
834182,4,0,0,false,k,k,2,0,3,1
51017216,4,0,0,false,k,k,3,3,2,1
828739,6,0,1,false,b1,c,1,0,2,2
17549120,4,0,0,false,k,k,2,1,2,1
34167808,214,2,2,false,k,k,2,1,3,1
34147072,76,1,2,false,k,k,2,1,3,1
17086800,36,2,1,false,b1,c,2,0,3,1
17344080,8,0,1,false,b2,c,1,0,3,1
51069440,120,3,1,true,b2,c,2,1,2,3
33893120,48,1,2,false,b1,c,1,1,2,1
17156960,36,1,1,false,k,k,2,1,2,1
17222016,56,1,2,false,k,k,1,0,3,1
33892608,50,1,1,false,b2,c,1,0,3,1
34101504,54,2,1,false,b1,c,1,1,2,1
34363136,12,1,0,false,k,k,2,1,3,1
16894880,60,1,2,true,b1,c,1,1,2,1
33954304,8,1,0,false,k,k,1,1,2,1
17610848,4,0,0,false,k,k,3,1,3,1
833653,24,2,0,false,k,k,2,0,2,1
17611136,12,1,0,false,k,k,2,0,2,1
34146816,4,0,0,false,k,k,3,1,3,2
84649264,36,2,0,false,k,k,3,2,3,1
17414784,116,1,3,true,b1,c,2,0,4,1
17222272,15,1,1,false,b1,c,1,1,2,1
34379776,32,0,2,false,b1,c,3,1,2,1
17479792,44,1,2,true,b2,c,2,0,2,1
833603,36,1,1,false,k,k,1,0,3,2
51091456,12,1,0,false,k,k,3,1,3,2
17606736,12,1,1,false,b1,c,2,0,3,1
16947024,12,1,0,false,k,k,1,0,3,1
34388224,36,0,2,false,k,k,4,1,2,1
17222288,12,1,0,false,k,k,2,1,2,1
834199,8,0,1,false,k,k,3,0,3,1
34243840,547,1,4,false,b2,c,2,2,2,1
101187584,36,1,1,false,k,k,0,2,2,2
17222544,36,1,1,false,k,k,1,1,2,1
16828480,8,1,0,false,k,k,1,0,2,1
84440368,16,0,2,true,b2,c,0,0,3,1
34315264,800,2,2,false,k,k,3,0,2,1
34244864,36,2,1,false,b1,c,2,1,3,1
17471312,24,2,0,false,k,k,2,0,3,2
17549680,360,1,3,false,k,k,3,1,3,1
34375936,20,1,1,false,k,k,3,1,2,1
825462,4,0,0,false,k,k,2,0,2,1
16811872,24,2,0,false,k,k,0,0,2,2
17549360,30,2,1,false,b1,c,3,1,2,1
16824960,65,1,2,true,b1,c,1,1,2,2
100810752,36,2,0,false,k,k,1,3,2,1
34277632,4,0,0,false,k,k,2,2,2,1
17532208,72,3,0,false,k,k,1,0,2,1
17086560,12,1,1,false,b1,c,0,0,3,1
16894848,4,0,0,false,k,k,1,1,2,2
34233344,216,3,1,false,k,k,3,1,3,1
50579456,144,2,2,true,b2,c,1,0,2,2
84649264,72,3,0,false,k,k,3,2,3,1
17147744,14,1,1,false,b1,c,1,1,2,1
34109952,144,1,3,false,k,k,1,1,2,2
34216704,36,1,1,false,k,k,3,2,2,1
34347520,72,1,2,false,b2,c,1,1,2,1
34342656,6,0,1,false,b1,c,2,1,2,1
34146816,24,2,0,false,k,k,2,1,3,1
50693888,4,0,0,false,k,k,0,1,3,1
834149,48,1,2,false,b2,c,2,0,2,2
33761536,6,0,1,true,b1,c,1,1,3,2
16960128,48,1,1,false,k,k,2,0,2,1
17156464,96,1,2,false,k,k,1,0,2,2
34383360,96,2,1,false,k,k,3,1,3,1
51038464,48,1,2,false,b2,c,3,0,3,3
34359808,778,2,4,false,b1,c,2,0,2,1
17222224,12,1,0,false,k,k,2,0,4,1
17078368,8,1,0,false,k,k,0,0,2,2
17417808,12,0,2,false,b1,c,2,0,2,1
17021552,24,2,0,false,k,k,1,0,2,1
34388224,72,0,3,false,k,k,4,1,2,1
17548576,12,0,1,false,k,k,2,1,2,1
17279040,12,1,0,false,k,k,0,0,2,2
34080512,4,0,0,false,k,k,0,1,3,1
16890224,48,1,1,false,k,k,2,0,2,1
16894608,26,0,2,false,k,k,2,1,2,2
34175744,48,0,3,true,b2,c,2,1,3,2
34375424,24,0,2,false,b1,c,1,0,3,3
33753856,75,0,3,true,b2,c,0,1,2,1
67436544,20,0,2,false,b2,c,1,0,2,3
17344048,16,2,0,false,k,k,1,0,3,2
34081280,43,1,2,false,b1,c,0,1,2,1
17025392,8,0,1,false,k,k,1,1,2,1
16955776,24,2,0,false,k,k,2,0,4,1
17086304,16,0,2,false,k,k,1,0,2,1
17352256,7,0,1,true,b2,c,1,0,2,1
34388480,108,0,4,false,b1,c,4,1,3,1
50898688,48,3,0,false,k,k,0,1,2,1
34249728,10,1,1,false,b1,c,4,0,3,1
17087056,4,0,0,false,k,k,2,1,3,1
51165184,14,1,0,false,k,k,4,3,3,1
16815952,6,0,1,false,b1,c,1,0,2,1
33762048,12,1,0,false,k,k,2,1,3,1
17483616,36,2,1,false,b1,c,1,0,3,2
50510336,222,1,4,false,b2,c,1,1,2,1
17274960,14,1,1,false,b1,c,1,1,2,2
17021312,12,1,0,false,k,k,1,0,3,3
759908,12,0,1,false,k,k,1,0,3,1
16828800,8,1,0,false,k,k,1,0,2,1
16829344,24,1,1,false,k,k,3,0,2,1
17025680,72,0,3,false,k,k,2,0,2,2
34224128,48,1,1,false,k,k,2,1,3,1
16956016,24,2,0,false,k,k,0,1,2,1
17353360,36,1,1,false,k,k,2,1,2,2
17222000,36,1,1,false,k,k,1,1,2,1
17352528,288,2,2,false,k,k,0,0,3,1
17598304,72,1,2,false,b2,c,1,0,2,2
67502080,13,0,2,false,b1,c,1,0,2,2
17541488,6,0,1,false,b1,c,4,1,2,2
67371008,144,0,4,true,b2,c,1,0,2,3
17283728,48,0,3,false,k,k,2,0,3,2
17082208,54,1,2,false,b1,c,1,0,3,1
34378752,552,1,3,true,b1,c,3,1,2,1
17152096,14,0,1,false,k,k,0,1,2,1
50505728,26,2,0,false,k,k,0,3,2,1
17524016,54,1,2,false,b1,c,1,0,2,2
50759424,72,3,1,false,b2,c,0,1,2,2
16956016,24,1,1,false,k,k,1,0,2,1
834182,31,2,1,true,b1,c,2,0,3,1
17541472,63,1,2,true,b2,c,2,0,2,1
17090672,108,1,3,false,b1,c,1,0,3,1
17274432,12,0,1,false,k,k,1,0,3,1
17279280,24,0,2,false,k,k,1,0,2,2
17607040,8,1,0,false,k,k,4,1,2,1
17155632,48,1,1,false,b2,c,0,1,3,2
17549680,4,0,0,false,k,k,3,0,3,1
33966848,48,0,3,false,b1,c,2,1,2,1
16829344,24,2,0,false,k,k,4,0,2,1
67567616,24,2,0,false,k,k,2,0,2,1
34232320,37,0,3,true,b1,c,1,1,2,1
759378,4,0,0,false,k,k,1,0,2,3
33688064,24,1,1,false,k,k,0,1,2,1
16955984,23,2,1,false,b1,c,1,1,2,1
67895296,58,2,1,false,b2,c,2,0,2,1
33762304,18,1,1,false,b1,c,0,1,3,2
34362880,29,2,1,false,b1,c,1,1,2,1
829282,48,1,2,false,k,k,1,0,3,1
34180096,8,0,1,false,b2,c,2,1,2,1
834199,144,2,1,false,k,k,2,0,2,1
828738,36,1,1,false,k,k,1,0,2,2
17021312,4,0,0,false,k,k,2,0,2,1
34221056,12,0,2,true,b1,c,1,1,2,1
50579968,800,2,1,false,k,k,1,3,2,1
50833664,14,0,1,false,k,k,1,3,3,1
67436544,29,2,1,false,b1,c,0,0,2,4
17287824,72,0,3,false,k,k,2,0,2,1
16893776,14,0,1,false,k,k,1,0,3,2
67305472,12,1,0,false,k,k,0,1,3,2
16946736,12,1,0,false,k,k,1,0,2,2
34081792,108,2,2,true,b1,c,1,1,3,1
834147,14,1,1,false,b1,c,2,0,3,1
16960096,4,0,0,false,k,k,1,1,2,1
16824976,24,2,0,false,k,k,1,1,2,1
34282496,36,2,1,true,b1,c,3,1,2,1
34020096,48,0,3,true,b2,c,1,1,2,1
84720225,36,1,1,false,k,k,2,1,4,1
17348976,12,0,1,false,k,k,1,1,2,1
51163904,10,1,0,false,k,k,3,1,2,1
17008464,24,2,0,false,k,k,0,0,3,1
34151424,17,0,2,false,b1,c,2,1,2,1
17286448,28,1,1,false,k,k,0,1,3,2
84440625,8,0,1,false,k,k,0,0,3,1
17593936,24,2,0,false,k,k,1,0,3,2
17283456,96,0,4,false,b2,c,2,1,2,1
16955776,4,0,0,false,k,k,2,0,3,1
746802,144,2,1,false,k,k,0,0,2,4
17484688,18,0,2,true,b2,c,3,1,2,1
34351616,120,1,2,false,b2,c,3,1,3,1
17091456,24,0,2,false,k,k,1,1,3,1
17152640,48,2,1,true,b2,c,0,1,2,1
17479520,150,1,3,false,b1,c,1,0,3,1
