@relation HandActions

@attribute PlayerAction {f,k,c,b1,b2,b3}
@attribute PotSize numeric
@attribute BetCountOpponent numeric
@attribute BetCountPlayer numeric
@attribute OpponentOnButton {true,false}
@attribute LastActionOpponent {f,k,c,b1,b2,b3}
@attribute LastActionPlayer {f,k,c,b1,b2,b3}
@attribute DeckStrength numeric
@attribute DeckPaired {true,false}
@attribute DeckSuited numeric
@attribute GameStage {pf,fp,tn,rv}

@data
k,12,1,0,false,k,b2,528384,false,1,fp
b2,12,2,0,false,k,k,553216,false,1,tn
k,36,2,0,false,k,b2,17268992,false,1,rv
b2,4,1,0,true,c,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,598016,false,1,fp
b2,12,2,0,false,k,k,614912,false,1,tn
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,746240,false,1,fp
b1,4,1,0,false,k,k,755248,false,1,tn
b1,8,2,0,false,k,b1,17217584,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
c,10,0,1,false,b2,c,0,false,1,pf
b1,16,1,1,false,k,c,545536,false,1,fp
k,36,1,1,false,k,b1,550192,false,1,tn
k,36,1,1,false,k,k,550194,false,1,rv
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,688896,false,1,fp
b2,14,1,1,true,k,k,689712,false,1,tn
b1,36,2,1,true,c,b2,689713,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,733696,false,1,fp
k,4,0,0,false,k,k,754464,false,1,tn
f,6,0,1,false,b1,k,833586,false,1,rv
b2,14,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,false,b2,c,0,false,1,pf
k,14,0,1,false,k,c,483328,false,1,fp
k,14,0,1,false,k,k,483840,false,1,tn
f,17,0,2,false,b1,k,620064,false,1,rv
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,17588224,false,1,fp
k,14,0,1,true,k,k,17588224,false,1,tn
c,25,0,2,true,b2,k,17588224,false,1,tn
k,36,0,2,true,b2,c,17593856,false,1,rv
f,51,0,3,true,b1,k,17593856,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,24,1,1,false,b2,b2,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,824064,false,1,fp
b2,4,1,0,true,c,?,0,false,1,pf
f,24,1,1,true,b2,b2,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,753664,false,1,fp
k,8,1,0,false,k,b1,754432,false,1,tn
k,8,1,0,false,k,k,755248,false,1,rv
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,659456,false,1,fp
k,10,0,1,true,k,k,762112,false,1,tn
b2,10,1,1,true,k,k,16890368,false,1,rv
f,3,0,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,205056,false,1,fp
f,21,1,1,false,b2,k,274960,false,1,tn
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,17178624,false,1,fp
k,14,0,1,true,k,k,50733056,false,1,tn
c,25,0,2,true,b2,k,50733056,false,1,tn
k,36,0,2,true,b2,c,50758144,false,1,rv
f,51,0,3,true,b1,k,50758144,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b2,4,1,0,false,k,c,413696,false,1,fp
k,12,1,0,false,k,b2,414720,false,1,tn
k,12,1,0,false,k,k,414736,false,1,rv
b2,14,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b1,12,2,0,false,k,b2,553216,false,1,fp
b2,24,3,0,false,k,b1,755472,false,1,tn
b2,72,4,0,false,k,b2,755505,false,1,rv
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,479232,false,1,fp
f,18,0,2,true,b2,k,479232,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,724992,false,1,fp
k,4,0,0,false,k,k,758016,false,1,tn
b2,4,1,0,false,k,k,764176,false,1,rv
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,820224,false,1,fp
k,10,0,1,true,k,k,820224,false,1,tn
k,10,0,1,true,k,k,825408,false,1,rv
c,18,0,2,true,b2,k,825408,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,827648,false,1,fp
k,12,1,0,false,k,k,829456,false,1,tn
c,14,1,1,false,b1,k,829537,false,1,rv
c,8,0,1,true,b2,?,0,false,1,pf
k,12,0,1,true,b2,c,623872,false,1,fp
c,22,0,2,true,b2,k,623872,false,1,fp
k,32,0,2,true,b2,c,624464,false,1,tn
f,61,0,3,true,b2,k,624464,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,614912,false,1,fp
c,23,0,2,true,b1,k,614912,false,1,fp
k,32,0,2,true,b1,c,759328,false,1,tn
b3,80,1,3,true,b2,k,759328,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,684032,false,1,fp
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,274688,false,1,fp
b1,4,1,0,true,k,k,344848,false,1,tn
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,684288,false,1,fp
f,7,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
f,8,0,1,false,b2,c,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
k,12,1,0,true,c,b2,763904,false,1,fp
k,12,1,0,true,k,k,764016,false,1,tn
c,23,1,1,true,b2,k,764016,false,1,tn
k,34,1,1,true,b2,c,17283712,false,1,rv
f,48,1,2,true,b1,k,17283712,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
k,12,1,0,true,c,b2,689664,false,1,fp
k,12,1,0,true,k,k,694368,false,1,tn
b2,12,2,0,true,k,k,17213824,false,1,rv
c,64,2,1,true,b2,b2,17213824,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
b2,4,1,0,false,k,c,17215488,false,1,fp
b2,10,1,1,true,b2,?,0,false,1,pf
k,36,1,1,true,c,b2,831488,false,1,fp
k,36,1,1,true,k,k,833536,false,1,tn
b1,36,2,1,true,k,k,834176,false,1,rv
f,99,2,2,true,b1,b1,834176,false,1,rv
f,3,0,0,false,?,?,0,false,1,pf
b2,10,1,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,16936960,false,1,fp
k,8,1,0,false,k,b1,34021376,false,1,tn
k,8,1,0,false,k,k,34021376,false,1,rv
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,624128,false,1,fp
b2,26,1,2,true,b2,k,624128,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
c,8,0,1,false,b2,c,0,false,1,pf
k,12,0,1,false,k,c,749568,false,1,fp
k,12,0,1,false,k,k,763648,false,1,tn
c,14,0,2,false,b1,k,763664,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,false,b2,c,0,false,1,pf
f,25,0,2,false,b2,c,536576,false,1,fp
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,798720,false,1,fp
k,10,0,1,true,k,k,824064,false,1,tn
k,10,0,1,true,k,k,17416960,false,1,rv
b2,26,1,2,true,b2,k,17416960,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
f,10,0,1,false,b2,c,0,false,1,pf
f,8,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,759808,false,1,fp
k,12,1,0,false,k,k,759808,false,1,tn
f,14,1,1,false,b1,k,764288,false,1,rv
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,832512,false,1,fp
c,21,1,1,false,b2,k,832512,false,1,tn
f,42,1,2,false,b1,c,832560,false,1,rv
c,7,0,1,true,b2,?,0,false,1,pf
b2,10,1,1,true,b2,c,737792,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,16805888,false,1,fp
b1,4,1,0,false,k,k,16807168,false,1,tn
f,11,1,1,false,b1,b1,16807504,false,1,rv
b2,4,1,0,true,c,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,8,0,1,false,b2,c,0,false,1,pf
k,12,0,1,false,k,c,689408,false,1,fp
f,19,0,2,false,b1,k,17147904,false,1,tn
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b1,12,2,0,false,k,b2,761856,false,1,fp
k,24,2,0,false,k,b1,763648,false,1,tn
b2,24,3,0,false,k,k,17479424,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,794880,false,1,fp
b1,12,2,0,false,k,k,815632,false,1,tn
k,24,2,0,false,k,b1,825121,false,1,rv
b2,4,1,0,true,c,?,0,false,1,pf
k,12,1,0,true,c,b2,541184,false,1,fp
k,12,1,0,true,k,k,541472,false,1,tn
b1,12,2,0,true,k,k,820274,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
b1,12,2,0,false,k,b2,17498112,false,1,fp
b2,14,1,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
f,10,0,1,false,b2,c,0,false,1,pf
b2,10,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,28,1,1,false,b2,b2,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,685312,false,1,fp
k,10,0,1,true,k,k,685328,false,1,tn
b2,28,1,2,true,b2,k,685328,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,832256,false,1,fp
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,832768,false,1,fp
b2,10,1,1,true,k,k,833104,false,1,tn
c,3,0,0,false,?,?,0,false,1,pf
b2,14,1,1,false,b2,c,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,742400,false,1,fp
c,8,0,1,true,b2,k,742400,false,1,fp
k,12,0,1,true,b2,c,742400,false,1,tn
k,12,0,1,true,k,k,759104,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,466944,false,1,fp
k,14,0,1,true,k,k,475648,false,1,tn
b2,14,1,1,true,k,k,619552,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
f,8,0,1,false,b2,c,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,471296,false,1,fp
b1,10,1,1,true,k,k,475920,false,1,tn
k,24,1,1,true,c,b1,750641,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,8,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,14,1,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,8,0,1,false,b2,c,0,false,1,pf
k,12,0,1,false,k,c,340224,false,1,fp
b1,12,1,1,false,k,k,340224,false,1,tn
b1,24,2,1,false,k,b1,16798480,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,541184,false,1,fp
b2,4,1,0,true,k,k,754720,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,602624,false,1,fp
c,25,0,2,true,b2,k,602624,false,1,fp
k,36,0,2,true,b2,c,615200,false,1,tn
k,36,0,2,true,k,k,615730,false,1,rv
c,66,0,3,true,b2,k,615730,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,17063936,false,1,fp
c,18,0,2,true,b2,k,17063936,false,1,fp
k,26,0,2,true,b2,c,17081856,false,1,tn
k,26,0,2,true,k,k,17082208,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,28,1,1,false,b2,b2,0,false,1,pf
b1,44,2,1,false,k,c,270336,false,1,fp
b2,72,3,1,false,k,b1,16924672,false,1,tn
f,7,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b2,14,1,1,false,b2,c,0,false,1,pf
b2,10,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
b1,12,2,0,true,c,b2,480000,false,1,fp
b1,24,3,0,true,c,b1,685360,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,794624,false,1,fp
f,7,0,1,true,b2,k,794624,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
c,10,0,1,false,b2,c,0,false,1,pf
f,30,0,2,false,b2,c,619264,false,1,fp
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,135168,false,1,fp
f,26,0,2,true,b2,k,135168,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,676864,false,1,fp
b2,10,1,1,true,k,k,676912,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
b1,12,2,0,false,k,b2,606208,false,1,fp
k,24,2,0,false,k,b1,16815104,false,1,tn
f,29,2,1,false,b1,k,16815936,false,1,rv
b2,4,1,0,true,c,?,0,false,1,pf
k,12,1,0,true,c,b2,742144,false,1,fp
k,12,1,0,true,k,k,742448,false,1,tn
b1,12,2,0,true,k,k,759107,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,807680,false,1,fp
k,12,1,0,false,k,k,824624,false,1,tn
f,14,1,1,false,b1,k,824624,false,1,rv
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,811264,false,1,fp
f,25,0,2,true,b2,k,811264,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,811776,false,1,fp
f,21,1,1,false,b2,k,820784,false,1,tn
b3,4,1,0,true,c,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,762368,false,1,fp
k,8,1,0,false,k,b1,16955904,false,1,tn
k,8,1,0,false,k,k,16955904,false,1,rv
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,28,1,0,false,k,b2,16998400,false,1,fp
b1,28,2,0,false,k,k,17008128,false,1,tn
b2,36,3,0,false,k,b1,17008160,false,1,rv
b2,10,1,1,true,b2,?,0,false,1,pf
k,36,1,1,true,c,b2,602112,false,1,fp
b3,36,2,1,true,k,k,611072,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
b2,84,2,1,false,b2,b2,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,17043456,false,1,fp
f,23,0,2,true,b1,k,17043456,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,528384,false,1,fp
b1,4,1,0,false,k,k,753920,false,1,tn
k,8,1,0,false,k,b1,754960,false,1,rv
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,28,1,1,false,b2,b2,0,false,1,pf
b2,14,1,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,614912,false,1,fp
c,17,0,2,true,b1,k,614912,false,1,fp
k,24,0,2,true,b1,c,759328,false,1,tn
f,42,0,3,true,b2,k,759328,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,17260544,false,1,fp
c,17,0,2,true,b1,k,17260544,false,1,fp
k,24,0,2,true,b1,c,17286656,false,1,tn
c,43,0,3,true,b2,k,17286656,false,1,tn
k,62,0,3,true,b2,c,17286688,false,1,rv
c,85,0,4,true,b1,k,17286688,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b1,84,2,1,false,b2,b2,0,false,1,pf
c,470,2,2,false,b3,b1,0,false,1,pf
k,800,2,2,false,k,c,545536,false,1,fp
k,800,2,2,false,k,k,545552,false,1,tn
k,800,2,2,false,k,k,550193,false,1,rv
b2,14,1,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
f,9,0,1,false,b2,c,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,754688,false,1,fp
c,21,1,1,false,b2,k,763968,false,1,tn
b2,30,2,1,false,k,c,764292,false,1,rv
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,484352,false,1,fp
f,25,0,2,true,b2,k,484352,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,606208,false,1,fp
f,25,0,2,true,b2,k,606208,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
b1,4,1,0,false,k,c,829440,false,1,fp
k,8,1,0,false,k,b1,17483776,false,1,tn
c,10,1,1,false,b1,k,17483872,false,1,rv
b2,12,1,1,true,b2,?,0,false,1,pf
k,36,1,1,true,c,b2,344064,false,1,fp
c,54,1,2,true,b1,k,344064,false,1,fp
k,72,1,2,true,b1,c,344832,false,1,tn
c,132,1,3,true,b2,k,344832,false,1,tn
k,192,1,3,true,b2,c,742448,false,1,rv
f,265,1,4,true,b1,k,742448,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,17219584,false,1,fp
k,4,0,0,true,k,k,17222144,false,1,tn
k,4,0,0,true,k,k,34237440,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,false,k,c,819712,false,1,fp
b1,4,1,0,false,k,k,820768,false,1,tn
b2,4,1,0,true,c,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,200704,false,1,fp
b2,4,1,0,true,k,k,536832,false,1,tn
f,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,622848,false,1,fp
c,24,0,2,true,b2,k,622848,false,1,fp
k,34,0,2,true,b2,c,622848,false,1,tn
k,34,0,2,true,k,k,623888,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,17199104,false,1,fp
f,25,0,2,true,b2,k,17199104,false,1,fp
c,3,0,0,false,?,?,0,false,1,pf
c,8,0,1,false,b2,c,0,false,1,pf
b2,12,1,1,false,k,c,17506304,false,1,fp
b2,36,2,1,false,k,b2,17515008,false,1,tn
b2,4,1,0,true,c,?,0,false,1,pf
k,12,1,0,true,c,b2,17584128,false,1,fp
k,12,1,0,true,k,k,34361344,false,1,tn
k,12,1,0,true,k,k,34361600,false,1,rv
f,22,1,1,true,b2,k,34361600,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,16924672,false,1,fp
c,21,1,1,false,b2,k,16929792,false,1,tn
c,41,1,2,false,b1,c,16958784,false,1,rv
f,7,0,1,true,b2,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,19,1,1,false,b1,b2,615680,false,1,fp
b2,10,1,1,true,b2,?,0,false,1,pf
k,36,1,1,true,c,b2,135168,false,1,fp
c,55,1,2,true,b1,k,135168,false,1,fp
k,74,1,2,true,b1,c,532736,false,1,tn
f,136,1,3,true,b2,k,532736,false,1,tn
f,3,0,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,16818176,false,1,fp
c,22,0,2,true,b1,k,16818176,false,1,fp
k,30,0,2,true,b1,c,16820224,false,1,tn
c,54,0,3,true,b2,k,16820224,false,1,tn
k,78,0,3,true,b2,c,16820272,false,1,rv
c,108,0,4,true,b1,k,16820272,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
b3,4,1,0,true,c,?,0,false,1,pf
k,92,1,0,true,c,b3,602112,false,1,fp
k,92,1,0,true,k,k,758528,false,1,tn
f,164,1,1,true,b2,k,758528,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,7,0,1,true,b2,?,0,false,1,pf
k,10,0,1,true,b2,c,406016,false,1,fp
b1,10,1,1,true,k,k,484128,false,1,tn
b2,4,1,0,false,?,?,0,false,1,pf
b2,10,1,1,true,b2,?,0,false,1,pf
k,36,1,1,true,c,b2,344064,false,1,fp
k,36,1,1,true,k,k,807936,false,1,tn
k,36,1,1,true,k,k,820544,false,1,rv
f,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,832000,false,1,fp
f,25,0,2,true,b2,k,832000,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,false,b2,c,0,false,1,pf
f,27,0,2,false,b2,c,820736,false,1,fp
b2,4,1,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,693760,false,1,fp
k,4,0,0,true,k,k,694112,false,1,tn
k,4,0,0,true,k,k,17213808,false,1,rv
f,3,0,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,8,0,1,false,b2,c,0,false,1,pf
f,23,0,2,false,b2,c,676864,false,1,fp
f,9,0,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,8,0,1,false,b2,c,0,false,1,pf
f,23,0,2,false,b2,c,552960,false,1,fp
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,28,1,1,false,b2,b2,0,false,1,pf
b3,4,1,0,true,c,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
f,3,0,0,false,?,?,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,554240,false,1,fp
c,25,0,2,true,b2,k,554240,false,1,fp
k,36,0,2,true,b2,c,554288,false,1,tn
k,36,0,2,true,k,k,17008464,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
f,8,0,1,false,b2,c,0,false,1,pf
b2,4,1,0,true,c,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,14,1,1,true,b2,?,0,false,1,pf
c,3,0,0,false,?,?,0,false,1,pf
c,9,0,1,false,b2,c,0,false,1,pf
c,25,0,2,false,b2,c,832768,false,1,fp
k,36,0,2,false,k,c,833872,false,1,tn
b1,36,1,2,false,k,k,833875,false,1,rv
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,688128,false,1,fp
b2,14,1,1,true,k,k,689408,false,1,tn
f,67,1,2,true,b2,b2,689408,false,1,tn
f,3,0,0,false,?,?,0,false,1,pf
k,4,0,0,true,c,?,0,false,1,pf
k,4,0,0,true,c,k,762624,false,1,fp
k,4,0,0,true,k,k,762624,false,1,tn
c,7,0,1,true,b2,k,762624,false,1,tn
k,10,0,1,true,b2,c,763184,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b2,12,2,0,false,k,b2,611072,false,1,fp
b2,36,3,0,false,k,b2,611072,false,1,tn
f,189,3,1,false,b2,b2,611104,false,1,rv
c,3,0,0,false,?,?,0,false,1,pf
f,8,0,1,false,b2,c,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,815872,false,1,fp
k,14,0,1,true,k,k,821040,false,1,tn
k,14,0,1,true,k,k,821075,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
k,12,1,0,false,k,b2,754688,false,1,fp
c,21,1,1,false,b2,k,755008,false,1,tn
b2,54,2,2,false,b1,c,755008,false,1,rv
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
b1,12,2,0,false,k,b2,754432,false,1,fp
k,24,2,0,false,k,b1,754992,false,1,tn
b2,34,3,1,false,b1,k,755539,false,1,rv
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,623872,false,1,fp
c,26,0,2,true,b2,k,623872,false,1,fp
k,38,0,2,true,b2,c,623888,false,1,tn
k,38,0,2,true,k,k,694353,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
f,9,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,7,0,1,true,b2,?,0,false,1,pf
b2,4,1,0,false,?,?,0,false,1,pf
f,28,1,1,false,b2,b2,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,746240,false,1,fp
k,14,0,1,true,k,k,17216256,false,1,tn
k,14,0,1,true,k,k,17216256,false,1,rv
f,26,0,2,true,b2,k,17216256,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
b1,12,2,0,false,k,b2,16990208,false,1,fp
k,24,2,0,false,k,b1,50544640,false,1,tn
c,29,2,1,false,b1,k,50544896,false,1,rv
b2,4,1,0,false,?,?,0,false,1,pf
c,9,0,1,true,b2,?,0,false,1,pf
k,14,0,1,true,b2,c,475136,false,1,fp
b1,14,1,1,true,k,k,816128,false,1,tn
